key,x,y,width,height
7716,18,14,1,1
7717,14,14,8,2
7718,15,10,1,4
7719,20,2,3,11
7720,22,3,1,5
7721,13,18,7,3
7722,8,9,9,5
7723,9,1,5,18
7724,15,17,2,5
7725,2,21,4,1
7726,9,14,5,9
7727,0,21,8,2
7728,13,6,9,2
7729,16,5,3,6
7730,11,22,8,1
7731,4,7,17,15
7732,0,21,12,2
7733,14,19,9,1
7734,1,9,6,2
7735,5,20,1,2
7736,3,15,3,4
7737,12,19,8,4
7738,1,9,2,2
7739,18,8,2,4
7740,8,8,6,12
7741,12,3,4,2
7742,9,22,1,1
7743,16,19,7,1
7744,19,18,3,5
7745,13,1,10,7
7746,3,22,11,1
7747,17,8,5,12
7748,17,14,2,9
7749,1,16,10,6
7750,6,20,6,1
7751,19,15,4,6
7752,5,19,7,3
7753,8,15,8,8
7754,3,12,5,9
7755,18,15,2,3
7756,7,14,5,1
7757,22,9,1,11
7758,19,2,4,10
7759,2,5,5,18
7760,10,14,6,6
7761,8,12,15,7
7762,13,9,7,7
7763,13,21,8,1
7764,21,2,2,13
7765,20,0,2,3
7766,8,0,2,9
7767,11,8,11,11
7768,5,12,11,4
7769,3,4,2,14
7770,20,10,2,2
7771,10,12,4,10
7772,4,15,2,8
7773,21,2,2,20
7774,20,17,3,4
7775,0,12,15,7
7776,3,3,15,8
7777,16,19,5,3
7778,17,2,1,9
7779,5,10,3,6
7780,21,4,1,13
7781,19,16,4,4
7782,7,8,4,3
7783,14,18,3,4
7784,8,12,4,1
7785,17,5,3,16
7786,22,22,1,1
7787,8,9,1,11
7788,13,7,6,14
7789,9,15,8,7
7790,2,22,5,1
7791,6,4,7,17
7792,8,3,10,20
7793,9,13,11,9
7794,22,3,1,19
7795,19,20,1,3
7796,17,6,4,2
7797,0,5,10,10
7798,6,17,16,2
7799,16,20,2,3
7800,15,14,7,7
7801,5,11,14,6
7802,19,0,3,5
7803,15,3,8,7
7804,17,2,3,19
7805,8,11,10,9
7806,20,18,2,1
7807,7,18,16,2
7808,9,1,5,4
7809,6,9,2,5
7810,13,19,1,2
7811,9,2,10,3
7812,5,13,9,7
7813,0,17,2,2
7814,22,8,1,10
7815,10,1,3,18
7816,10,21,4,2
7817,21,16,1,1
7818,9,14,12,8
7819,22,11,1,10
7820,15,6,4,7
7821,2,7,2,14
7822,3,15,4,5
7823,0,10,13,8
7824,15,4,5,1
7825,1,10,15,13
7826,3,17,19,4
7827,14,13,7,8
7828,5,16,4,2
7829,6,4,5,13
7830,10,19,3,4
7831,8,14,11,3
7832,2,5,9,3
7833,9,14,11,6
7834,12,13,8,8
7835,15,7,1,12
7836,20,22,2,1
7837,7,13,7,8
7838,21,0,2,8
7839,18,6,3,16
7840,21,10,2,8
7841,7,16,9,7
7842,9,10,14,1
7843,5,5,1,10
7844,17,22,2,1
7845,4,13,6,5
7846,19,8,4,12
7847,4,17,11,5
7848,16,14,3,9
7849,2,2,17,13
7850,16,12,6,1
7851,2,7,21,8
7852,1,2,1,8
7853,7,19,3,2
7854,13,12,2,7
7855,5,4,1,3
7856,5,14,1,4
7857,5,18,13,4
7858,22,14,1,4
7859,3,22,19,1
7860,5,11,11,4
7861,4,21,5,2
7862,11,10,1,1
7863,18,16,2,4
7864,7,13,1,6
7865,6,15,10,7
7866,20,22,3,1
7867,0,14,19,7
7868,8,18,2,1
7869,5,16,7,2
7870,18,21,4,2
7871,6,3,3,17
7872,11,20,5,3
7873,11,4,5,11
7874,9,7,1,9
7875,7,1,8,12
7876,20,10,2,10
7877,16,15,6,4
7878,19,2,3,17
7879,5,12,3,5
7880,21,19,2,1
7881,8,12,7,5
7882,15,15,1,3
7883,1,7,13,6
7884,2,6,7,16
7885,8,7,8,3
7886,4,17,11,5
7887,12,15,8,6
7888,19,10,1,8
7889,6,15,13,7
7890,14,3,8,18
7891,12,3,6,18
7892,21,20,1,1
7893,14,4,5,16
7894,19,12,1,10
7895,6,4,11,12
7896,17,22,5,1
7897,19,2,4,4
7898,12,1,6,4
7899,14,14,5,7
7900,8,11,8,12
7901,20,3,3,16
7902,16,22,5,1
7903,15,15,5,6
7904,1,1,11,13
7905,18,16,4,2
7906,3,10,13,13
7907,22,16,1,4
7908,3,19,13,3
7909,6,0,11,10
7910,16,21,6,1
7911,13,11,8,1
7912,7,12,10,2
7913,22,7,1,16
7914,16,9,1,1
7915,5,10,18,13
7916,4,10,13,6
7917,18,13,4,9
7918,7,11,15,12
7919,12,22,10,1
7920,8,16,2,7
7921,4,19,11,1
7922,13,7,9,11
7923,22,7,1,15
7924,12,0,2,5
7925,21,9,1,6
7926,1,21,20,2
7927,18,9,5,4
7928,3,6,13,5
7929,9,12,3,2
7930,9,16,3,3
7931,20,4,1,7
7932,10,12,9,11
7933,3,5,17,4
7934,2,8,9,12
7935,6,4,7,4
7936,10,18,11,5
7937,17,15,1,2
7938,17,6,6,12
7939,15,8,2,8
7940,1,8,12,13
7941,17,4,6,15
7942,0,15,2,1
7943,17,5,6,13
7944,9,19,6,4
7945,19,17,1,5
7946,15,6,8,1
7947,19,8,1,12
7948,14,19,7,3
7949,18,15,3,5
7950,19,11,3,10
7951,10,11,1,11
7952,19,19,2,1
7953,6,13,2,8
7954,15,6,2,11
7955,19,11,3,8
7956,21,18,2,2
7957,6,10,17,11
7958,13,2,7,14
7959,15,12,1,7
7960,15,8,5,11
7961,13,19,7,2
7962,3,17,8,5
7963,3,18,16,5
7964,19,0,2,17
7965,17,0,4,22
7966,6,3,15,4
7967,9,15,8,5
7968,4,4,6,13
7969,9,6,3,9
7970,8,10,14,7
7971,17,11,6,6
7972,11,12,12,9
7973,20,16,2,7
7974,2,0,13,21
7975,13,1,8,16
7976,21,9,2,4
7977,21,19,2,2
7978,17,1,4,4
7979,1,10,14,4
7980,8,12,11,8
7981,11,9,7,3
7982,10,19,5,2
7983,3,14,14,6
7984,3,18,13,5
7985,0,13,12,9
7986,5,22,2,1
7987,3,20,4,1
7988,9,10,1,2
7989,0,22,2,1
7990,9,16,5,7
7991,14,14,8,3
7992,19,16,3,1
7993,21,11,1,11
7994,13,15,10,8
7995,21,19,2,3
7996,8,21,14,2
7997,8,14,9,2
7998,15,20,1,2
7999,1,15,14,3
